stop_id,stop_name,stop_lat,stop_lon,stop_code,tiploc_code,stop_desc,stop_timezone,wheelchair_boarding,platform_code,parent_station,location_type
9100FISKRTN1,Fiskerton (Platform 1),53.0606002,-0.9118374,FSK,FISKRTN,,Europe/London,0,1,910GFISKRTN,0
9100FISKRTN2,Fiskerton (Platform 2),53.0606002,-0.9118374,FSK,FISKRTN,,Europe/London,0,2,910GFISKRTN,0
9100FISKRTNBUS,Fiskerton (Platform BUS),53.0602739004,-0.91218751063,FSK,FISKRTN,,Europe/London,0,BUS,910GFISKRTN,0
9100FITZWLMBUS,Fitzwilliam (Platform BUS),53.6326086,-1.374636,FZW,FITZWLM,,Europe/London,0,BUS,910GFITZWLM,0
9100FLEET1,Fleet (Platform 1),51.2906158,-0.8313789,FLE,FLEET,,Europe/London,1,1,910GFLEET,0
9100FLEET2,Fleet (Platform 2),51.2906158,-0.8313789,FLE,FLEET,,Europe/London,1,2,910GFLEET,0
9100FLEETBUS,Fleet (Platform BUS),51.29063481118,-0.83080560384,FLE,FLEET,,Europe/London,1,BUS,910GFLEET,0
9100FLEETDFL,Fleet (Platform DFL),51.29063481118,-0.83080560384,FLE,FLEET,,Europe/London,1,DFL,910GFLEET,0
9100FLIMBY1,Flimby (Platform 1),54.6899875,-3.5205306,FLM,FLIMBY,,Europe/London,0,1,910GFLIMBY,0
9100FLIMBY2,Flimby (Platform 2),54.6899875,-3.5205306,FLM,FLIMBY,,Europe/London,0,2,910GFLIMBY,0
9100FLINT1,Flint (Platform 1),53.249742,-3.1322555,FLN,FLINT,,Europe/London,0,1,910GFLINT,0
9100FLINT2,Flint (Platform 2),53.249742,-3.1322555,FLN,FLINT,,Europe/London,0,2,910GFLINT,0
9100FLITWCKBUS,Flitwick (Platform BUS),52.0037912,-0.4949825,FLT,FLITWCK,,Europe/London,0,BUS,910GFLITWCK,0
9100FLIXTON1,Flixton (Platform 1),53.4437085,-2.3839554,FLI,FLIXTON,,Europe/London,0,1,910GFLIXTON,0
9100FLIXTON2,Flixton (Platform 2),53.4437085,-2.3839554,FLI,FLIXTON,,Europe/London,0,2,910GFLIXTON,0
9100FLIXTONBUS,Flixton (Platform BUS),53.44380776293,-2.38424643106,FLI,FLIXTON,,Europe/London,0,BUS,910GFLIXTON,0
9100FLKSTNC1,Folkestone Central (Platform 1),51.0828121,1.1683853,FKC,FLKSTNC,,Europe/London,1,1,910GFLKSTNC,0
9100FLKSTNC2,Folkestone Central (Platform 2),51.0828121,1.1683853,FKC,FLKSTNC,,Europe/London,1,2,910GFLKSTNC,0
9100FLKSTNCBUS,Folkestone Central (Platform BUS),51.08288758211,1.16948247946,FKC,FLKSTNC,,Europe/London,1,BUS,910GFLKSTNC,0
9100FLKSTNW1,Folkestone West (Platform 1),51.0847184,1.1537821,FKW,FLKSTNW,,Europe/London,0,1,910GFLKSTNW,0
9100FLKSTNW2,Folkestone West (Platform 2),51.0847184,1.1537821,FKW,FLKSTNW,,Europe/London,0,2,910GFLKSTNW,0
9100FLKSTNWBUS,Folkestone West (Platform BUS),51.08458655955,1.15390351926,FKW,FLKSTNW,,Europe/London,0,BUS,910GFLKSTNW,0
9100FLXSTOW1,Felixstowe (Platform 1),51.9670171,1.3498136,FLX,FLXSTOW,,Europe/London,1,1,910GFLXSTOW,0
9100FNCHLYRBUS,Finchley Road & Frognal (Platform BUS),51.55026586449,-0.18314052117,FNY,FNCHLYR,,Europe/London,2,BUS,910GFNCHLYR,0
9100FNPKBUS,Finsbury Park (Platform BUS),51.5648345,-0.1064144,FPK,FNPK,,Europe/London,1,BUS,910GFNPK,0
9100FORDBUS,Ford (Platform BUS),50.82939380689,-0.57840994816,FOD,FORD,,Europe/London,0,BUS,910GFORD,0
9100FOXTON1,Foxton (Platform 1),52.1193575,0.0569774,FXN,FOXTON,,Europe/London,0,1,910GFOXTON,0
9100FOXTON2,Foxton (Platform 2),52.1193575,0.0569774,FXN,FOXTON,,Europe/London,0,2,910GFOXTON,0
9100FOXTONBUS,Foxton (Platform BUS),52.11921359833,0.05630817921,FXN,FOXTON,,Europe/London,0,BUS,910GFOXTON,0
9100FRANT1,Frant (Platform 1),51.1040897,0.2943374,FRT,FRANT,,Europe/London,0,1,910GFRANT,0
9100FRANT2,Frant (Platform 2),51.1040897,0.2943374,FRT,FRANT,,Europe/London,0,2,910GFRANT,0
9100FRANTBUS,Frant (Platform BUS),51.1040897,0.2943374,FRT,FRANT,,Europe/London,0,BUS,910GFRANT,0
9100FRATTONBUS,Fratton (Platform BUS),50.7964461,-1.0732559,FTN,FRATTON,,Europe/London,1,BUS,910GFRATTON,0
9100FRBN1,Fairbourne (Platform 1),52.6959804,-4.0490344,FRB,FRBN,,Europe/London,0,1,910GFRBN,0
9100FRBNBUS,Fairbourne (Platform BUS),52.6959804,-4.0490344,FRB,FRBN,,Europe/London,0,BUS,910GFRBN,0
9100FRBRMNBUS,Farnborough (Platform BUS),51.29669220491,-0.75543642474,FNB,FRBRMN,,Europe/London,1,BUS,910GFRBRMN,0
9100FRBRNTH1,Farnborough North (Platform 1),51.3021991,-0.7429378,FNN,FRBRNTH,,Europe/London,0,1,910GFRBRNTH,0
9100FRBRNTH2,Farnborough North (Platform 2),51.3021991,-0.7429378,FNN,FRBRNTH,,Europe/London,0,2,910GFRBRNTH,0
9100FRBRNTHBUS,Farnborough North (Platform BUS),51.30204494075,-0.74302684037,FNN,FRBRNTH,,Europe/London,0,BUS,910GFRBRNTH,0
9100FRDSHMBUS,Frodsham (Platform BUS),53.2958317,-2.7235659,FRD,FRDSHM,,Europe/London,0,BUS,910GFRDSHM,0
9100FRESVIL2,Freshford (Platform 2),51.34229301457369,-2.3014388596418285,FFD,FRESVIL,,Europe/London,2,2,910GFRESHFD,0
9100FRIMLEY1,Frimley (Platform 1),51.311784,-0.7470853,FML,FRIMLEY,,Europe/London,0,1,910GFRIMLEY,0
9100FRIMLEY2,Frimley (Platform 2),51.311784,-0.7470853,FML,FRIMLEY,,Europe/London,0,2,910GFRIMLEY,0
9100FRIMLEYBUS,Frimley (Platform BUS),51.31186197413,-0.74699127545,FML,FRIMLEY,,Europe/London,0,BUS,910GFRIMLEY,0
9100FRINTON1,Frinton-on-Sea (Platform 1),51.8377612,1.2433218,FRI,FRINTON,,Europe/London,1,1,910GFRINTON,0
9100FRNCMB1,Farncombe (Platform 1),51.1971446,-0.6043738,FNC,FRNCMB,,Europe/London,0,1,910GFRNCMB,0
9100FRNCMB2,Farncombe (Platform 2),51.1971446,-0.6043738,FNC,FRNCMB,,Europe/London,0,2,910GFRNCMB,0
9100FRNCMBBUS,Farncombe (Platform BUS),51.1971446,-0.6043738,FNC,FRNCMB,,Europe/London,0,BUS,910GFRNCMB,0
9100FRNNGRD1,Farningham Road (Platform 1),51.4016801,0.235341,FNR,FRNNGRD,,Europe/London,0,1,910GFRNNGRD,0
9100FRNNGRD2,Farningham Road (Platform 2),51.4016801,0.235341,FNR,FRNNGRD,,Europe/London,0,2,910GFRNNGRD,0
9100FRNNGRDBUS,Farningham Road (Platform BUS),51.4016801,0.235341,FNR,FRNNGRD,,Europe/London,0,BUS,910GFRNNGRD,0
9100FRNW1,Farnworth (Platform 1),53.5504599,-2.3885326,FNW,FRNW,,Europe/London,0,1,910GFRNW,0
9100FRNW2,Farnworth (Platform 2),53.5504599,-2.3885326,FNW,FRNW,,Europe/London,0,2,910GFRNW,0
9100FROME1,Frome (Platform 1),51.2274459,-2.3099995,FRO,FROME,,Europe/London,1,1,910GFROME,0
9100FROMEBUS,Frome (Platform BUS),51.2274459,-2.3099995,FRO,FROME,,Europe/London,1,BUS,910GFROME,0
9100FRTMTLD1,Fort Matilda (Platform 1),55.9589194,-4.7952091,FTM,FRTMTLD,,Europe/London,0,1,910GFRTMTLD,0
9100FRTMTLD2,Fort Matilda (Platform 2),55.9589194,-4.7952091,FTM,FRTMTLD,,Europe/London,0,2,910GFRTMTLD,0
9100FRWATER1,Fairwater (Platform 1),51.4938863,-3.2338039,FRW,FRWATER,,Europe/London,0,1,910GFRWATER,0
9100FRWATER2,Fairwater (Platform 2),51.4938863,-3.2338039,FRW,FRWATER,,Europe/London,0,2,910GFRWATER,0
9100FSHBORN1,Fishbourne (Sussex) (Platform 1),50.8391034,-0.8155144,FSB,FSHBORN,,Europe/London,0,1,910GFSHBORN,0
9100FSHBORN2,Fishbourne (Sussex) (Platform 2),50.8391034,-0.8155144,FSB,FSHBORN,,Europe/London,0,2,910GFSHBORN,0
9100FSHRSGT1,Fishersgate (Platform 1),50.8343013,-0.2195601,FSG,FSHRSGT,,Europe/London,0,1,910GFSHRSGT,0
9100FSHRSGT2,Fishersgate (Platform 2),50.8343013,-0.2195601,FSG,FSHRSGT,,Europe/London,0,2,910GFSHRSGT,0
9100FSHRSGTBUS,Fishersgate (Platform BUS),50.83423456474,-0.21942316036,FSG,FSHRSGT,,Europe/London,0,BUS,910GFSHRSGT,0
9100FSTR1,Fenny Stratford (Platform 1),51.9999805,-0.7179834,FEN,FSTR,,Europe/London,0,1,910GFSTR,0
9100FTHRSTNBUS,Featherstone (Platform BUS),53.67906634458,-1.35844410227,FEA,FTHRSTN,,Europe/London,0,BUS,910GFTHRSTN,0
9100FULWELL1,Fulwell (Platform 1),51.4337598,-0.3496851,FLW,FULWELL,,Europe/London,2,1,910GFULWELL,0
9100FULWELL2,Fulwell (Platform 2),51.4337598,-0.3496851,FLW,FULWELL,,Europe/London,2,2,910GFULWELL,0
9100FURNESV1,Furness Vale (Platform 1),53.348808,-1.9888665,FNV,FURNESV,,Europe/London,0,1,910GFURNESV,0
9100FURNESV2,Furness Vale (Platform 2),53.348808,-1.9888665,FNV,FURNESV,,Europe/London,0,2,910GFURNESV,0
9100FURNESVBUS,Furness Vale (Platform BUS),53.34875177945,-1.9888445828,FNV,FURNESV,,Europe/London,0,BUS,910GFURNESV,0
9100FURZEP1,Furze Platt (Platform 1),51.5331544,-0.7284148,FZP,FURZEP,,Europe/London,0,1,910GFURZEP,0
9100FURZEPBUS,Furze Platt (Platform BUS),51.53302026896,-0.72847274028,FZP,FURZEP,,Europe/London,0,BUS,910GFURZEP,0
9100FYSD1,Ferryside (Platform 1),51.7682462,-4.3695963,FYS,FYSD,,Europe/London,0,1,910GFYSD,0
9100FYSD2,Ferryside (Platform 2),51.7682462,-4.3695963,FYS,FYSD,,Europe/London,0,2,910GFYSD,0
9100FYSDBUS,Ferryside (Platform BUS),51.7682462,-4.3695963,FYS,FYSD,,Europe/London,0,BUS,910GFYSD,0
9100GALASLS1,Galashiels (Platform 1),55.617816,-2.8055459,GAL,GALASLS,,Europe/London,1,1,910GGALASLS,0
9100GALTILL3,Smethwick Galton Bridge (Platform 3),52.5021195,-1.9804372,SGB,GALTILL,,Europe/London,0,3,910GGALTILL,0
9100GALTILL4,Smethwick Galton Bridge (Platform 4),52.5021195,-1.9804372,SGB,GALTILL,,Europe/London,0,4,910GGALTILL,0
9100GALTINT3,Smethwick Galton Bridge (Platform 3),52.50178092401,-1.98049616718,SGB,GALTINT,,Europe/London,0,3,910GGALTILL,0
9100GARFRTHBUS,Garforth (Platform BUS),53.79657766146,-1.38230956433,GRF,GARFRTH,,Europe/London,0,BUS,910GGARFRTH,0
9100GARROWH1,Garrowhill (Platform 1),55.855046,-4.129839,GAR,GARROWH,,Europe/London,0,1,910GGARROWH,0
9100GARROWH2,Garrowhill (Platform 2),55.855046,-4.129839,GAR,GARROWH,,Europe/London,0,2,910GGARROWH,0
9100GARSDLEBUS,Garsdale (Platform BUS),54.32143003419,-2.32635352287,GSD,GARSDLE,,Europe/London,0,BUS,910GGARSDLE,0
9100GARTH1,Garth (Powys) (Platform 1),52.1333876,-3.5301867,GTH,GARTH,,Europe/London,0,1,910GGARTH,0
9100GARTHBUS,Garth (Platform BUS),52.1332363238,-3.52990710268,GTH,GARTH,,Europe/London,0,BUS,910GGARTH,0
9100GARW1,Garswood (Platform 1),53.4880481,-2.6719929,GSW,GARW,,Europe/London,0,1,910GGARW,0
9100GARW2,Garswood (Platform 2),53.4880481,-2.6719929,GSW,GARW,,Europe/London,0,2,910GGARW,0
9100GARWBUS,Garswood (Platform BUS),53.48852016952,-2.67213456299,GSW,GARW,,Europe/London,0,BUS,910GGARW,0
9100GATHRSTBUS,Gathurst (Platform BUS),53.55940251573,-2.69439319007,GST,GATHRST,,Europe/London,0,BUS,910GGATHRST,0
9100GATLEY1,Gatley (Platform 1),53.3932392,-2.2306618,GTY,GATLEY,,Europe/London,0,1,910GGATLEY,0
9100GATLEY2,Gatley (Platform 2),53.3932392,-2.2306618,GTY,GATLEY,,Europe/London,0,2,910GGATLEY,0
9100GBGHLRD1,Gainsborough Lea Road (Platform 1),53.3860875,-0.7693785,GBL,GBGHLRD,,Europe/London,0,1,910GGBGHLRD,0
9100GBGHLRD2,Gainsborough Lea Road (Platform 2),53.3860875,-0.7693785,GBL,GBGHLRD,,Europe/London,0,2,910GGBGHLRD,0
9100GBGHLRDBUS,Gainsborough Lea Road (Platform BUS),53.3860875,-0.7693785,GBL,GBGHLRD,,Europe/London,0,BUS,910GGBGHLRD,0
9100GBNK1,Greenbank (Platform 1),53.2514201,-2.5344589,GBK,GBNK,,Europe/London,0,1,910GGBNK,0
9100GBNK2,Greenbank (Platform 2),53.2514201,-2.5344589,GBK,GBNK,,Europe/London,0,2,910GGBNK,0
9100GBNKBUS,Greenbank (Platform BUS),53.2514201,-2.5344589,GBK,GBNK,,Europe/London,0,BUS,910GGBNK,0
9100GDLMING1,Godalming (Platform 1),51.1865224,-0.6189563,GOD,GDLMING,,Europe/London,1,1,910GGDLMING,0
9100GDLMING2,Godalming (Platform 2),51.1865224,-0.6189563,GOD,GDLMING,,Europe/London,1,2,910GGDLMING,0
9100GDLMINGBUS,Godalming (Platform BUS),51.1865224,-0.6189563,GOD,GDLMING,,Europe/London,1,BUS,910GGDLMING,0
9100GFLD1,Greenfield (Platform 1),53.5387491,-2.0142364,GNF,GFLD,,Europe/London,0,1,910GGFLD,0
9100GFLD2,Greenfield (Platform 2),53.5387491,-2.0142364,GNF,GFLD,,Europe/London,0,2,910GGFLD,0
9100GFORD2,Greenford (Platform 2),51.5421177,-0.3447996,GFD,GFORD,,Europe/London,1,2,910GGFORD,0
9100GGLSWCK1,Giggleswick (Platform 1),54.0617706,-2.3028455,GIG,GGLSWCK,,Europe/London,0,1,910GGGLSWCK,0
9100GGLSWCK2,Giggleswick (Platform 2),54.0617706,-2.3028455,GIG,GGLSWCK,,Europe/London,0,2,910GGGLSWCK,0
9100GGLSWCKBUS,Giggleswick (Platform BUS),54.06180040519,-2.30284770779,GIG,GGLSWCK,,Europe/London,0,BUS,910GGGLSWCK,0
9100GIFNOCK1,Giffnock (Platform 1),55.8041667,-4.2930578,GFN,GIFNOCK,,Europe/London,0,1,910GGIFNOCK,0
9100GIFNOCK2,Giffnock (Platform 2),55.8041667,-4.2930578,GFN,GIFNOCK,,Europe/London,0,2,910GGIFNOCK,0
9100GIPSYH1,Gipsy Hill (Platform 1),51.4245334,-0.0840424,GIP,GIPSYH,,Europe/London,0,1,910GGIPSYH,0
9100GIPSYH2,Gipsy Hill (Platform 2),51.4245334,-0.0840424,GIP,GIPSYH,,Europe/London,0,2,910GGIPSYH,0
9100GIPSYHBUS,Gipsy Hill (Platform BUS),51.4245334,-0.0840424,GIP,GIPSYH,,Europe/London,0,BUS,910GGIPSYH,0
9100GLAISDL1,Glaisdale (Platform 1),54.4395064,-0.793929,GLS,GLAISDL,,Europe/London,0,1,910GGLAISDL,0
9100GLAISDL2,Glaisdale (Platform 2),54.4395064,-0.793929,GLS,GLAISDL,,Europe/London,0,2,910GGLAISDL,0
9100GLAISDLBUS,Glaisdale (Platform BUS),54.43938123589,-0.79378774076,GLS,GLAISDL,,Europe/London,0,BUS,910GGLAISDL,0
9100GLASHTNBUS,Glasshoughton (Platform BUS),53.70904301993,-1.34200506295,GLH,GLASHTN,,Europe/London,0,BUS,910GGLASHTN,0
9100GLAZBRK1,Glazebrook (Platform 1),53.4282913,-2.4599923,GLZ,GLAZBRK,,Europe/London,0,1,910GGLAZBRK,0
9100GLAZBRK2,Glazebrook (Platform 2),53.4282913,-2.4599923,GLZ,GLAZBRK,,Europe/London,0,2,910GGLAZBRK,0
9100GLAZBRKBUS,Glazebrook (Platform BUS),53.42835953055,-2.45965739665,GLZ,GLAZBRK,,Europe/London,0,BUS,910GGLAZBRK,0
9100GLBRDYK1,Gilberdyke (Platform 1),53.7480234,-0.7316099,GBD,GLBRDYK,,Europe/London,0,1,910GGLBRDYK,0
9100GLBRDYK2,Gilberdyke (Platform 2),53.7480234,-0.7316099,GBD,GLBRDYK,,Europe/London,0,2,910GGLBRDYK,0
9100GLBRDYKBUS,Gilberdyke (Platform BUS),53.74796351668,-0.7322433585,GBD,GLBRDYK,,Europe/London,0,BUS,910GGLBRDYK,0
9100GLDTHRP1,Goldthorpe (Platform 1),53.5338284,-1.3128969,GOE,GLDTHRP,,Europe/London,0,1,910GGLDTHRP,0
9100GLDTHRP2,Goldthorpe (Platform 2),53.5338284,-1.3128969,GOE,GLDTHRP,,Europe/London,0,2,910GGLDTHRP,0
9100GLDTHRPBUS,Goldthorpe (Platform BUS),53.5338284,-1.3128969,GOE,GLDTHRP,,Europe/London,0,BUS,910GGLDTHRP,0
9100GLFCHFR1,Gilfach Fargoed (Platform 1),51.6841393,-3.2274233,GFF,GLFCHFR,,Europe/London,0,1,910GGLFCHFR,0
9100GLFCHFR2,Gilfach Fargoed (Platform 2),51.6841393,-3.2274233,GFF,GLFCHFR,,Europe/London,0,2,910GGLFCHFR,0
9100GLFCHFRBUS,Gilfach Fargoed (Platform BUS),51.6841393,-3.2274233,GFF,GLFCHFR,,Europe/London,0,BUS,910GGLFCHFR,0
9100GLGC10F,Glasgow Central (Platform 10F),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,10F,910GGLGC,0
9100GLGC10R,Glasgow Central (Platform 10R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,10R,910GGLGC,0
9100GLGC11F,Glasgow Central (Platform 11F),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,11F,910GGLGC,0
9100GLGC11R,Glasgow Central (Platform 11R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,11R,910GGLGC,0
9100GLGC12F,Glasgow Central (Platform 12F),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,12F,910GGLGC,0
9100GLGC12R,Glasgow Central (Platform 12R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,12R,910GGLGC,0
9100GLGC13F,Glasgow Central (Platform 13F),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,13F,910GGLGC,0
9100GLGC13R,Glasgow Central (Platform 13R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,13R,910GGLGC,0
9100GLGC14F,Glasgow Central (Platform 14F),55.85975598502,-4.25764328891,GLC,GLGC,,Europe/London,1,14F,910GGLGC,0
9100GLGC14R,Glasgow Central (Platform 14R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,14R,910GGLGC,0
9100GLGC15F,Glasgow Central (Platform 15F),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,15F,910GGLGC,0
9100GLGC15R,Glasgow Central (Platform 15R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,15R,910GGLGC,0
9100GLGC1F,Glasgow Central (Platform 1F),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,1F,910GGLGC,0
9100GLGC1R,Glasgow Central (Platform 1R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,1R,910GGLGC,0
9100GLGC2F,Glasgow Central (Platform 2F),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,2F,910GGLGC,0
9100GLGC2R,Glasgow Central (Platform 2R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,2R,910GGLGC,0
9100GLGC3F,Glasgow Central (Platform 3F),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,3F,910GGLGC,0
9100GLGC3R,Glasgow Central (Platform 3R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,3R,910GGLGC,0
9100GLGC4F,Glasgow Central (Platform 4F),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,4F,910GGLGC,0
9100GLGC4R,Glasgow Central (Platform 4R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,4R,910GGLGC,0
9100GLGC5F,Glasgow Central (Platform 5F),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,5F,910GGLGC,0
9100GLGC5R,Glasgow Central (Platform 5R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,5R,910GGLGC,0
9100GLGC6R,Glasgow Central (Platform 6R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,6R,910GGLGC,0
9100GLGC7F,Glasgow Central (Platform 7F),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,7F,910GGLGC,0
9100GLGC7R,Glasgow Central (Platform 7R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,7R,910GGLGC,0
9100GLGC8F,Glasgow Central (Platform 8F),55.85975598502,-4.25764328891,GLC,GLGC,,Europe/London,1,8F,910GGLGC,0
9100GLGC8R,Glasgow Central (Platform 8R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,8R,910GGLGC,0
9100GLGC9F,Glasgow Central (Platform 9F),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,9F,910GGLGC,0
9100GLGC9R,Glasgow Central (Platform 9R),55.8586458,-4.2597531,GLC,GLGC,,Europe/London,1,9R,910GGLGC,0
9100GLGCLLBUS,Glasgow Central (Platform BUS),55.85867988991,-4.25849169891,GCL,GLGCLL,,Europe/London,1,BUS,910GGLGC,0
9100GLGCQ,Glasgow Central (Platform Q),55.85975598502,-4.25764328891,GLC,GLGC,,Europe/London,1,Q,910GGLGC,0
9100GLGN1,Glengarnock (Platform 1),55.7390497,-4.6748068,GLG,GLGN,,Europe/London,0,1,910GGLGN,0
9100GLGN2,Glengarnock (Platform 2),55.7390497,-4.6748068,GLG,GLGN,,Europe/London,0,2,910GGLGN,0
9100GLHMBUS,Gillingham (Dorset) (Platform BUS),51.03403440795,-2.27262370413,GIL,GLHM,,Europe/London,0,BUS,910GGLHM,0
9100GLNCNWY1,Glan Conwy (Platform 1),53.268621,-3.7976377,GCW,GLNCNWY,,Europe/London,0,1,910GGLNCNWY,0
9100GLNGHMKBUS,Gillingham (Kent) (Platform BUS),51.3865507,0.5498339,GLM,GLNGHMK,,Europe/London,1,BUS,910GGLNGHMK,0
9100GLOSTERBUS,Gloucester (Platform BUS),51.8655109,-2.2382438,GCR,GLOSTER,,Europe/London,1,BUS,910GGLOSTER,0
9100GLSP1,Glossop (Platform 1),53.4448108,-1.950017,GLO,GLSP,,Europe/London,1,1,910GGLSP,0
9100GLYNDE1,Glynde (Platform 1),50.8591176,0.0703481,GLY,GLYNDE,,Europe/London,0,1,910GGLYNDE,0
9100GLYNDE2,Glynde (Platform 2),50.8591176,0.0703481,GLY,GLYNDE,,Europe/London,0,2,910GGLYNDE,0
9100GLYNDEBUS,Glynde (Platform BUS),50.8591176,0.0703481,GLY,GLYNDE,,Europe/London,0,BUS,910GGLYNDE,0
9100GNHT1,Greenhithe for Bluewater (Platform 1),51.4504764,0.2798724,GNH,GNHT,,Europe/London,1,1,910GGNHT,0
9100GNHT2,Greenhithe for Bluewater (Platform 2),51.4504764,0.2798724,GNH,GNHT,,Europe/London,1,2,910GGNHT,0
9100GNHTBUS,Greenhithe for Bluewater (Platform BUS),51.4504764,0.2798724,GNH,GNHT,,Europe/London,1,BUS,910GGNHT,0
9100GNTN1,Grangetown (Cardiff) (Platform 1),51.4672525,-3.1895595,GTN,GNTN,,Europe/London,2,1,910GGNTN,0
9100GNTN2,Grangetown (Cardiff) (Platform 2),51.4672525,-3.1895595,GTN,GNTN,,Europe/London,2,2,910GGNTN,0
9100GNWH1,Greenwich (Platform 1),51.4781086,-0.0154152,GNW,GNWH,,Europe/London,0,1,910GGNWH,0
9100GNWH2,Greenwich (Platform 2),51.4781086,-0.0154152,GNW,GNWH,,Europe/London,0,2,910GGNWH,0
9100GNWHBUS,Greenwich (Platform BUS),51.4781086,-0.0154152,GNW,GNWH,,Europe/London,0,BUS,910GGNWH,0
9100GOBOWEN1,Gobowen (Platform 1),52.8933219,-3.0368846,GOB,GOBOWEN,,Europe/London,0,1,910GGOBOWEN,0
9100GOBOWEN2,Gobowen (Platform 2),52.8933219,-3.0368846,GOB,GOBOWEN,,Europe/London,0,2,910GGOBOWEN,0
9100GOBOWENBUS,Gobowen (Platform BUS),52.89351480295,-3.03717257508,GOB,GOBOWEN,,Europe/London,0,BUS,910GGOBOWEN,0
9100GODLY1,Godley (Platform 1),53.4523506,-2.0558149,GDL,GODLY,,Europe/London,2,1,910GGODLY,0
9100GODLY2,Godley (Platform 2),53.4523506,-2.0558149,GDL,GODLY,,Europe/London,2,2,910GGODLY,0
9100GODSTON1,Godstone (Platform 1),51.2181855,-0.0514363,GDN,GODSTON,,Europe/London,0,1,910GGODSTON,0
9100GODSTON2,Godstone (Platform 2),51.2181855,-0.0514363,GDN,GODSTON,,Europe/London,0,2,910GGODSTON,0
9100GODSTONBUS,Godstone (Platform BUS),51.21815745074,-0.05008491889,GDN,GODSTON,,Europe/London,0,BUS,910GGODSTON,0
9100GOMSHAL1,Gomshall (Platform 1),51.2192418,-0.4422487,GOM,GOMSHAL,,Europe/London,1,1,910GGOMSHAL,0
9100GOMSHAL2,Gomshall (Platform 2),51.2192418,-0.4422487,GOM,GOMSHAL,,Europe/London,1,2,910GGOMSHAL,0
9100GOMSHALBUS,Gomshall (Platform BUS),51.21939853106,-0.44185211576,GOM,GOMSHAL,,Europe/London,1,BUS,910GGOMSHAL,0
9100GOOLEBUS,Goole (Platform BUS),53.70491433697,-0.87421340957,GOO,GOOLE,,Europe/London,1,BUS,910GGOOLE,0
9100GOOSTRY1,Goostrey (Platform 1),53.2225699,-2.3263394,GTR,GOOSTRY,,Europe/London,0,1,910GGOOSTRY,0
9100GOOSTRY2,Goostrey (Platform 2),53.2225699,-2.3263394,GTR,GOOSTRY,,Europe/London,0,2,910GGOOSTRY,0
9100GORASTR1,Goring & Streatley (Platform 1),51.5211885,-1.1331195,GOR,GORASTR,,Europe/London,1,1,910GGORASTR,0
9100GORASTR2,Goring & Streatley (Platform 2),51.5211885,-1.1331195,GOR,GORASTR,,Europe/London,1,2,910GGORASTR,0
9100GORASTR3,Goring & Streatley (Platform 3),51.5211885,-1.1331195,GOR,GORASTR,,Europe/London,1,3,910GGORASTR,0
9100GORASTR4,Goring & Streatley (Platform 4),51.5211885,-1.1331195,GOR,GORASTR,,Europe/London,1,4,910GGORASTR,0
9100GORDONHBUS,Gordon Hill (Platform BUS),51.663247,-0.0946375,GDH,GORDONH,,Europe/London,2,BUS,910GGORDONH,0
9100GOREBRG1,Gorebridge (Platform 1),55.8402696,-3.0467408,GBG,GOREBRG,,Europe/London,1,1,910GGOREBRG,0
9100GORNGBS1,Goring-by-Sea (Platform 1),50.8176931,-0.4331815,GBS,GORNGBS,,Europe/London,0,1,910GGORNGBS,0
9100GORNGBS2,Goring-by-Sea (Platform 2),50.8176931,-0.4331815,GBS,GORNGBS,,Europe/London,0,2,910GGORNGBS,0
9100GORNGBSBUS,Goring-by-Sea (Platform BUS),50.8177212217,-0.43308303735,GBS,GORNGBS,,Europe/London,0,BUS,910GGORNGBS,0
9100GORTON1,Gorton (Platform 1),53.4689321,-2.1677485,GTO,GORTON,,Europe/London,0,1,910GGORTON,0
