stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
CRWHRST,CWU,Crowhurst Rail Station,,50.88857934933,0.50133662835
CRWLL,CWD,Creswell (Derbys) Rail Station,,53.26411244581,-1.2163947387
CRWNSTJ,,CROW NEST JUNCTION,,53.543529003374,-2.56335502680138
CRWTHRN,CRN,Crowthorne Rail Station,,51.36672753428,-0.81927331917
CRXLEY,,CROXLEY UND,,51.6470581555798,-0.441884078815051
CRXLYG,CRX,CROXLEY GREEN,,,
CRYMRSH,,CURRY MARSH SIDINGS,,51.5073103389258,0.465123712214795
CRYNANT,,CRYNANT,,51.7292668583201,-3.74638027302266
CRYS167,,CRYSTAL PALACE VC167,,51.4185472815459,-0.073672903900222
CRYS170,,CRYSTAL PALACE VC170,,51.4167432106005,-0.0666902155287405
CRYSBRJ,,BROMLEY JUNCTION,,51.4071380125932,-0.0716500070682862
CRYSTLP,CYP,Crystal Palace Rail Station,,51.41810903485,-0.07260979705
CSAMTLK,,CROSSACRES MTLK,,53.3831857047499,-2.25703925637877
CSBY,,CASTLEBAY,,56.9543994700781,-7.48639121042636
CSCOMBE,,CASTLE COMBE VILLAGE CENTRE,,,
CSCR,,CASTLE CAEREINION,,,
CSEAH,IMW,Imperial Wharf Rail Station,,51.47494909629,-0.18282267716
CSFD,CFR,Chandlers Ford Rail Station,,50.98368396021,-1.38517024557
CSGT,CRG,Cross Gates Rail Station,,53.80491366755,-1.4515803316
CSMLX,XXG,CRISMILL CROSSOVER,,51.2663585292906,0.611884967700596
CSTL,CAS,Castleton (Manchester) Rail Station,,53.59184659979,-2.17823391448
CSTL30,,CASTLETON SIGNAL CE30,,53.5909613093228,-2.17886304286149
CSTLBS,,CASTLETON (BUS STATION),,,
CSTLDGL,,DOWN GOODS LOOP,,53.5879841548733,-2.18020753399871
CSTLDSE,,CASTLETON DOWN SIDINGS,,53.5873096052677,-2.18049417736599
CSTLGBR,,CASTLETON R.W.D.,,53.5903565305612,-2.17932311320583
CSTLHGF,,CASTLETON HOPWOOD GF,,53.58783880774,-2.20353353834352
CSTLNRD,,C E COMPLEX,,53.5900649708601,-2.17888307485868
CSTLTEJ,,EAST JUNCTION,,53.5896599955523,-2.17959948694969
CSTLTNJ,,NORTH JUNCTION,,53.5862489340337,-2.18713429845623
CSTLTSJ,,CASTLETON SOUTH JN,,53.5841270122966,-2.18097905736376
CSTLUSE,,UP SIDINGS (EWS),,53.5900649708601,-2.17888307485868
CSTR,CTT,Church Stretton Rail Station,,52.53742135349,-2.80369433242
CTENHLJ,,COURTEENHALL JN,,,
CTLYBSC,,BRITISH SUGAR,,52.5778453,1.5158942
CTMS664,,City Thameslink Sig. Vc664,,51.5128365,-0.1035344
CTMSLNK,CTK,City Thameslink Rail Station,,51.51393613607,-0.10358956273
CTNG,CLL,Collington Rail Station,,50.83928903282,0.45786150182
CTNM,CSM,Castleton Moor Rail Station,,54.46714359175,-0.94664829988
CTRDJN,,CARLTON ROAD JUNCTION,,51.5527021657824,-0.152380976647719
CTSARTJ,,COURT SART JUNCTION,,51.6465440733069,-3.82396779983305
CTTGHM,CGM,Cottingham Rail Station,,53.7816489226,-0.40643390293
CUDNGTN,CUD,Cuddington Rail Station,,53.23991926699,-2.59930624313
CUFFLEY,CUF,Cuffley Rail Station,,51.70872172407,-0.10978333193
CULDNMR,,CULLODEN,,57.4822652894792,-4.06503409507554
CULHAM,CUM,Culham Rail Station,,51.65379323402,-1.23651370733
CULLMEM,,CULLOMPTON MEMORIAL BUS STOP,,,
CULLMKH,,CULLOMPTON BUS,,50.8586879022657,-3.39234000315148
CULMCHA,,CULMONT-CHALINDREY  (FRANCE),,,
CULRAIN,CUA,Culrain Rail Station,,57.91951303382,-4.40427062394
CUMBRAE,,CUMBRAE,,55.7809575591801,-4.90369999848338
CUPAR,CUP,Cupar Rail Station,,56.31698720928,-3.00875616642
CUPARDS,,CUPAR DOWN SIDING,,56.3183178,-3.0073685
CUPRCP7,,CUPAR CP7,,56.3193971293898,-3.00398816635033
CURRIEH,CUH,Curriehill Rail Station,,55.90056536548,-3.31875136611
CURYMSH,,CURRY MARSH,,51.5073453620776,0.467223730229994
CUSTEBT,,CUSTOM HOUSE EAST,,51.5097854169583,0.0320794601836258
CUSTMHS,CUS,Custom House,,51.5095436027606,0.0246576803204073
CUSTWBT,,CUSTOM HOUSE WEST,,51.5140050551653,0.00850795999950232
CVEBAY,,COVE BAY,,57.1004105603849,-2.07850052076688
CVLESBY,,CVL EAST BOUNDARY,,51.4782505,-3.1708835
CVLWSBY,,CVL WEST BOUNDARY,,51.4835713,-3.2245348
CWBRDSB,,COWBRIDGE ROAD S.B.,,51.5022776997128,-3.56907873522613
CWDN941,,COWDENBEATH SIG EC941,,56.1096353995826,-3.34443386401785
CWDNBTH,COW,Cowdenbeath Rail Station,,56.11209160961,-3.34318573941
CWLR604,,COWLAIRS SIGNAL CE604,,55.8885589109983,-4.24258488835435
CWLRBOX,,COWLAIRS SIGNALBOX,,55.8880667,-4.2408329
CWLRC79,,COWLAIRS EAST JN SIG C79,,55.8832504510218,-4.23851108392266
CWLRDPL,,COWLAIRS D.P.L.,,55.8820297447294,-4.2384247942891
CWLRDS,,COWLAIRS DOWN SIDINGS,,55.8903944598594,-4.24065118324964
CWLRSEJ,,COWLAIRS EAST JN,,55.8913830851145,-4.24072270535595
CWLRSGL,,COWLAIRS WEST G.L.,,55.8832504510218,-4.23851108392266
CWLRSNJ,,COWLAIRS NORTH JN,,55.8886712221055,-4.24445443763133
CWLRSPL,,COWLAIRS WEST P.L.,,55.8832504510218,-4.23851108392266
CWLRSSJ,,COWLAIRS SOUTH JN,,55.880949225039,-4.23906140919318
CWLRSWJ,,COWLAIRS WEST JN,,55.8869556040798,-4.24020091018019
CWLYBDG,,COWLEY BRIDGE JN,,50.746688141174,-3.54792596278197
CWMBOC,,NCB CWMBARGOED OPENCAST,,51.746532047917,-3.32640228971918
CWMBOFH,,CWMBARGOED OPENCAST FHH,,51.7465592204878,-3.32665452324997
CWMBRAN,CWM,Cwmbran Rail Station,,51.65658593297,-3.01620333634
CWMBRGD,,CWMBARGOED,,51.7021580272502,-3.31134011174513
CWMGWRH,,CWMGWRACH,,51.7276895697238,-3.64478205405821
CWMROPN,,NCB CWMMAWR OPENCAST,,51.7910639824625,-4.13478248538511
CXTN,CUX,Cuxton Rail Station,,51.37392659985,0.46170869678
CYDNJN,,CLAYDON JUNCTION,,51.9258450978254,-1.00278059739548
CYFRNYD,,CYFRONYDD,,,
CYNGHRD,CYN,Cynghordy Rail Station,,52.05149782227,-3.74821056332
DAGNHME,,DAGENHAM EAST,,51.5439822731099,0.165277263611541
DAGNMJN,XXH,DAGENHAM JUNCTION,,51.5247595546347,0.156772224836068
DAGUSIE,,DALGUSIE,,56.6059984742545,-3.63876434425488
DAILLY,,DAILLY,,55.2865318440033,-4.73512781938938
DAINTNT,,DAINTON TUNNEL,,50.4852116275503,-3.62065651821421
DAISYH,DSY,Daisy Hill Rail Station,,53.53945291623,-2.51586102215
DALAMBR,,DALLAM JUNCTION,,53.3967161238875,-2.60144499660149
DALAMFD,,DALLAM BRANCH WARRINGTON,,53.3985163296984,-2.60002045302434
DALCROS,,DALCROSS,,57.527163676349,-4.06947728449062
DALGETY,DAG,Dalgety Bay Rail Station,,56.04209459208,-3.36772058358
DALM893,,DALMUIR SIG YY893,,55.911654233108,-4.42411910050986
DALM898,,DALMUIR SIGNAL YY898,,55.9133769500874,-4.430934250599
DALMRDS,,DALMUIR DOWN SIDING,,55.9135132138662,-4.43134887139329
DALMRRS,,DALMUIR,,55.9061395621118,-4.42185496836404
DALMUIR,DMR,Dalmuir Rail Station,,55.91192925845,-4.42668089317
DALRY,DLY,Dalry Rail Station,,55.70622012904,-4.71107962674
DALRYRH,,ROCHE PRODUCTS,,55.7156689779577,-4.70752123925368
DALS,DLJ,Dalston Junction Rail Station,,51.54611563297,-0.07513748995
DALS101,,DALSTON JUNCTION SIGNAL D101,,51.5484299552764,-0.0791834885533129
DALSCUM,,CUMMERSDALE VIADUCT,,54.8646337985052,-2.94420546690161
DALSEGF,,EASTERN GROUND FRAME,,51.5499299735877,-0.0774020872901715
DALSJN,,DALSTON JUNCTION,,51.5486680053706,-0.0821572494581914
DALSKLD,DLK,Dalston Kingsland Rail Station,,51.54814819362,-0.07570074513
DALSOGF,,DALSTON OIL TERM(GROUND FRAME),,54.8457810782868,-2.99273974469237
DALSTON,DLS,Dalston (Cumbria) Rail Station,,54.84617611997,-2.98885193794
DALSTOT,,BP OIL (WEST CUMBRIA FARMERS),,54.8455316553955,-2.99038839582359
DALTLTN,,LINDAL TUNNEL,,54.1658129338887,-3.15540502946207
DALTON,DLT,Dalton Rail Station,,54.1542367642,-3.17900277407
DALTONJ,,DALTON JUNCTION,,54.149803711473,-3.19180439083313
DALW2,,DALWHINNIE SIGNAL 2,,56.9390217,-4.2428227
DALWCE,,DALWHINNIE SIDING,,56.9382156515805,-4.24361796968144
DALWHIN,DLW,Dalwhinnie Rail Station,,56.93516967843,-4.2461984344
DALZBSC,,NLC NOT REQUIRED BY WAF2,,55.7854679245366,-3.9771599408756
DALZUGL,,Dalzell U.g.l.,,55.784231,-3.975099
DANBY,DNY,Danby Rail Station,,54.46615325413,-0.91095574944
DANESCT,DCT,Danescourt Rail Station,,51.50050585077,-3.23391681927
DANZEY,DZY,Danzey Rail Station,,52.32481263349,-1.82087715047
DARBBUS,,DARBY GREEN GLOBE FARM LANE,,,
DARNALL,DAN,Darnall Rail Station,,53.38458419982,-1.41256706782
DARSHAM,DSM,Darsham Rail Station,,52.27299917244,1.5234701168
DARTCS,XDT,DARTFORD C.S.,,,
DARTFD,DFD,Dartford Rail Station,,51.44737067823,0.21924789083
DARTFDJ,XRT,DARTFORD JUNCTION,,51.4499656402329,0.20977111682381
DARTFDS,,DARTFORD DOWN SIDINGS,,51.4472810631878,0.225407164856983
DARTFUS,,DARTFORD UP SIDINGS,,51.4470743487196,0.224420923258387
DARTWJN,,DARTFORD WEST JUNCTION,,51.4483484955368,0.216945984658561
DARWEN,DWN,Darwen Rail Station,,53.69803590875,-2.46493966961
DATCHET,DAT,Datchet Rail Station,,51.48307686772,-0.57942182848
DAUNTSY,,DAUNTSEY,,51.5556279497915,-2.00013428548132
DAVIOT,,DAVIOT,,57.4350178611736,-4.10722232150344
DAVNPRT,DVN,Davenport Rail Station,,53.39090039804,-2.15295775306
DAWLISH,DWL,Dawlish Rail Station,,50.58082043369,-3.46462520998
DAWLSHW,DWW,Dawlish Warren Rail Station,,50.59871058889,-3.44356148218
DAWMEJ,,DAW MILL EAST JN,,52.5099011203132,-1.62968941615931
DAWMFHH,,DAW MILL COLLIERY FHH,,52.5079694358185,-1.62438155366082
DAWMGBR,,DAW MILL COLLIERY GBRf,,52.5080470969585,-1.624333450081
DAWMLCL,,DAW MILL COLLIERY DBS,,52.5091366320033,-1.62733933097276
DAWMWJ,,DAW MILL WEST JN,,52.5138648296215,-1.63455897258766
DAWSHLM,KVD,Kelvindale Rail Station,,55.89355582007,-4.30957257937
DAXX,DAX,DAX,,,
DEAL,DEA,Deal Rail Station,,51.22304452702,1.39884701484
DEALSDG,,DEAL SIDINGS,,51.2248532622959,1.39787522901087
DEAN,DEN,Dean Rail Station,,51.04246093432,-1.63486702911
DEANCE,,DEAN ENGINEERS,,51.0421243218544,-1.63172848230399
DEANEGR,,EAST GRIMSTEAD SB,,51.0430724436619,-1.67927361669103
DEANHLS,,MOD(NAVY),,51.0391543853419,-1.59935524998298
DEEPCAR,,DEEPCAR,,53.4695144,-1.5583045
DEEPCRP,,DEEPCAR REPAIR POINT,,53.4757351,-1.5592784
DEEPSW,,STOCKSBRIDGE WORKS,,53.4694730463389,-1.55825819754476
DEGANWY,DGY,Deganwy Rail Station,,53.29474744717,-3.83338630389
DEIGHTN,DHN,Deighton Rail Station,,53.66848257794,-1.75189639415
DELAMER,DLM,Delamere Rail Station,,53.22877525896,-2.66656030674
DELNY,,DELNY,,57.7254255191609,-4.10808055281353
DENBYOT,,BRITCOAL DENBY OPENCAST,,53.0208194205858,-1.42669994722389
DENHAM,DNM,Denham Rail Station,,51.57883724823,-0.4974367743
DENHMGC,DGC,Denham Golf Club Rail Station,,51.58059766729,-0.51778660183
DENMRKH,DMK,Denmark Hill Rail Station,,51.46820267109,-0.08936080308
DENS19,,DEANSGATE JN SIG. DJ19,,53.3909176509772,-2.34532123014889
DENSGTJ,,DEANSGATE JUNCTION,,53.3995889346268,-2.34197702876473
DENT,DNT,Dent Rail Station,,54.28240865577,-2.36359856953
DEPDENE,DPD,Dorking Deepdene Rail Station,,51.23880418814,-0.32464310745
DEPTFD,DEP,Deptford Rail Station,,51.4788480269,-0.02627013065
DERB017,,LEVINGTON SIGNAL FW9017,,52.0069714612986,1.27890298299566
DERB018,,LEVINGTON SIGNAL FW9018,,52.0070735813894,1.27874216952813
DERB622,,LEVINGTON SIGNAL CO622,,52.0192981298918,1.25847292134276
DERBYRD,DBR,Derby Road (Ipswich) Rail Station,,52.05055483386,1.18264348311
DERKER,,Derker Rail Station (closed),,53.5501406963,-2.10168807623
DERMGBF,,DEREHAM UKF GBRF,,52.676477585554,0.947180376049926
DERMUKF,,UKF FERTILISERS,,52.6765082645166,0.947150585997511
DESBRO,,DESBOROUGH,,52.4463549750506,-0.827781580916899
DEVIZES,,DEVIZES BUS,,51.3507738811814,-1.9942002156663
DEVLSBG,DVB,DEVIL'S BRIDGE,,,
DEVNARB,,DEVONPORT,,50.3781887914724,-4.17149754901017
DEVNEXS,,DEVONPORT ROYAL DOCKYARD,,50.3851123810572,-4.182228251419
DEVNPRT,DPT,Devonport Rail Station,,50.37853338169,-4.17070986418
DGLROAD,DGL,Dingle Road Rail Station,,51.44005359707,-3.18059053589
DGNH821,,DAGENHAM FORD MC SIG UR821,,51.524477406343,0.160428338968369
DGNH826,,DAGENHAM FORD MC SIG UR826,,51.5254633794343,0.151796087536281
DGNH840,,DAGENHAM FORD MC SIG 840,,,
DGNH842,,DAGENHAM FORD MC SIG 842,,,
DGNHARC,,DAGENHAM DOCK AMEY ROADSTONE,,51.5262191596456,0.145037510820403
DGNHDRG,,DAGENHAM DOCK RECP GBRF,,51.5252300207975,0.150987976760085
DGNHELT,ZDE,DAGENHAM EAST LT,,51.5440298163135,0.164915601510411
DGNHMDC,DDK,Dagenham Dock Rail Station,,51.52608967467,0.14610297941
DGNHMFD,,DAGENHAM DOWN YARD,,51.5251424843201,0.148205646601787
DGNHMSC,,DAGENHAM STORAGE,,51.5270268958396,0.140072171727479
DGNHREC,,DAGENHAM DOCK RECEPTION,,51.5262191596456,0.145037510820403
DIDC207,,DIDCOT SIG. SB2207,,51.6195449849388,-1.24533013867129
DIDC940,,DIDCOT SIGNAL SN940,,51.6162811260227,-1.26191888384137
DIDCBWY,,DIDCOT BROADWAY BUS STOP,,,
DIDCGWS,,GREAT WESTERN SOCIETY,,51.6124903623935,-1.24352667466688
DIDCLHS,,DIDCOT LHS,,51.6114276512586,-1.24251911357747
DIDCMSF,,DIDCOT MILTON SDG FL,,51.6202733870392,-1.28709471946684
DIDCOTP,DID,Didcot Parkway Rail Station,,51.61095435103,-1.24289343271
DIDCPS,,DIDCOT PWR STN FLINER HVY HAUL,,51.6165132272537,-1.26028640277061
DIDCPSD,,DIDCOT POWER STATION D&C,,51.6165150671639,-1.26027387890989
DIDCPSG,,DIDCOT POWER STATION GBRF,,51.6218026410907,-1.26795026966005
DIDCTDC,,LANSDOWN INTERNATIONAL,,51.6196683595273,-1.28157192641249
DIDCTEJ,,DIDCOT PARKWAY,,51.6135917505197,-1.2431633297222
DIDCTFP,,DIDCOT FUELLING POINT,,51.6135823939753,-1.24463137027563
DIDCTNJ,,DIDCOT PARKWAY,,51.6135917505197,-1.2431633297222
DIDCTPS,,NATIONAL POWER EWS,,51.6214881241852,-1.26607697601163
DIDCTTC,,DIDCOT YARD,,51.6164296852889,-1.24675468861788
DIDCWCE,,CE TIP (WEST YARD),,51.614183067249,-1.24577239879683
DIDCWCJ,,DIDCOT WEST CURVE JN,,51.6170272549745,-1.24708700707636
DIDCWE,,DIDCOT WEST END,,51.6158718715576,-1.24715752967562
DIEPPE,DIE,DIEPPE,,,
DIGBY,DIG,Digby & Sowton Rail Station,,50.71398935002,-3.47356043669
DIGGDPL,,DIGGLE JN DOWN PASS LOOP,,53.5666111937884,-1.99407139658039
DIGGLEJ,,DIGGLE JUNCTION,,53.5666029996423,-1.99405999160375
DIGSWEL,,DIGSWELL,,51.8161321119703,-0.195913563772167
DIJONPY,,DIJON-PERRIGNY,,,
DILLING,,DILLINGEN (SAARLOUIS),,,
DILTONM,DMH,Dilton Marsh Rail Station,,51.24898718332,-2.20791529093
DINASP,DNS,Dinas Powys Rail Station,,51.43166424312,-3.21835155149
DINASR,DMG,Dinas (Rhondda) Rail Station,,51.61783397042,-3.43754109199
DING1LC,,DINGWALL NO1 L.C.,,57.5939121954725,-4.42224575123463
DING2LC,,DINGWALL NO2 L.C.,,57.5939121954725,-4.42224575123463
DINGMLC,,DINGWALL MIDDLE,,57.5939121954725,-4.42224575123463
DINGWAL,DIN,Dingwall Rail Station,,57.59423535123,-4.4221988056
DINGWCE,,CE NORTH DINGWALL P-WAY INSP.,,57.5923689074469,-4.42303206382828
DINMORE,,DINMORE TUNNELS,,52.1606805529131,-2.71911461551934
DINSDAL,DND,Dinsdale Rail Station,,54.51472881941,-1.4670649796
DINTNMD,,RAF DINTON,,51.077774,-1.9895147
DINTON,,AMFS - EASTLEIGH S & M,,51.0775582,-1.9905282
DIRFBRF,,DAVENTRY GBRF,,52.343670824024,-1.15837863381951
DIRFDR2,,DAVENTRY DRS (TESCO),,52.3494376031891,-1.17433868140752
DIRFDRS,,DAVENTRY DRS (SAINS),,52.3437430403265,-1.15851216694536
DIRFEP2,,DAVENTRY RECEP SDGS EP2,,52.3438966915117,-1.15868947485281
DIRFRMT,,DAVENTRY ROYAL MAIL TML,,52.3470141,-1.167165
DIRFTB2,,DAVENTRY DIDC2 TIBBETT&BRI,,52.3438238369888,-1.15855874284855
DIRFTCR,,DAVENTRY IRFT CRIPPLE SDG,,52.3438604210514,-1.15864612471491
DIRFTFL,,DAVENTRY INT RFT RECEP FL,,52.343882666097,-1.15870162392369
DIRFTIN,,DAVENTRY INT RFT INTERMODAL,,52.3439296828101,-1.15877601237291
DIRFTMA,,DAVENTRY IRFT (MALCOLM WH),,52.3439779410747,-1.15887237122028
DIRFTRE,,DAVENTRY INT RFT RECEP EWS,,52.3440326493782,-1.1589787391434
DIRFTRR,,DAVENTRY INT RFT RECEP RFD,,52.3440925661378,-1.15907314592088
DIRFTWA,,DAVENTRY DIDC1 TIBBETT&BRI,,52.3441790144869,-1.1591979000848
DISLEY,DSL,Disley Rail Station,,53.35818268113,-2.04248151868
DISS,DIS,Diss Rail Station,,52.3736579092,1.12369755397
DISSRS,,DISS RECEPTION SIDINGS,,52.3758444454913,1.1256357067024
DITTAHC,,DITTON FOUNDRY LANE(AHC) EWS,,53.3559742544669,-2.76525551072066
DITTAHF,,Ditton Foundry Ln(AHC-FLR),,53.3560692,-2.7504214
DITTAHG,,DITTON FOUNDRY LANE (AHC) GBRF,,53.3559578706664,-2.76515193015306
DITTBOC,,DITTON (O'CONNOR) DRS,,53.3560635337899,-2.75119785211537
DITTCFL,,DITTON FOUNDRY LANE(AHC) FLR,,53.3559732344176,-2.76519391493741
DITTDRS,,DITTON (O'CONNOR SDGS) (DRS),,53.356147222837,-2.75297329539818
DITTFLR,,FORMER BOC (OCONNER) FLINER,,53.3560582219295,-2.75123694743456
DITTGBR,,DITTON (O'CONNOR) GBRF,,53.3560061,-2.7490963
DITTINO,,DITTON,,53.355911,-2.765133
DITTNRH,,DITTON RECEPTION HEADSHUNT,,53.3562295051348,-2.78083784794108
DITTNRS,,DITTON RECEPTION SIDINGS,,53.3559003524739,-2.77495586420124
DITTNWJ,,DITTON WEST JUNCTION,,53.3561745811251,-2.77787073260993
DITTON,,DITTON,,53.3562719496767,-2.76717404869065
DITTONY,,RECP,,53.3558546,-2.7730079
DLGO,,DOLGOCH FALLS,,,
DLMAGF,,DALMALLY GROUND FRAME,,56.4011402,-4.9853734
DLMALCE,,DALMALLY C.E.,,56.4009862961812,-4.98079863890333
DLMALLY,DAL,Dalmally Rail Station,,56.40118919673,-4.98355207003
DLMRNOK,DAK,Dalmarnock Rail Station,,55.84208525865,-4.2177085974
DLMY,DAM,Dalmeny Rail Station,,55.98631862522,-3.38161960541
DLMYCE,,CE SIDING,,55.9850547943364,-3.380298926997
DLMYDPL,,DALMENY D.P.L.,,55.9838129269449,-3.37946774203407
DLMYJN,,DALMENY,,55.9863117814357,-3.38161748101207
DLMYUPL,,DALMENY U.P.L.,,55.9838619427746,-3.37930634563864
DLNCRDH,,DALNACARDOCH TMG POINT,,56.8022055151382,-4.08323072368421
DLNSPDL,,DALNASPIDAL TIMING POINT,,56.8318821572821,-4.22435420485368
DLRE665,,DALREOCH SIG YD665,,55.9474242178337,-4.57770474140912
DLREOCH,DLR,Dalreoch Rail Station,,55.94741499058,-4.57786294095
DLRYMPL,,DALRYMPLE JN,,55.4170546449731,-4.59701512800116
DLTN,DAR,Darlington Rail Station,,54.52044786572,-1.54732382418
DLTN921,,DARLINGTON SIG 921,,54.5159699648885,-1.5489272116806
DLTNCBE,,CLEVELAND BRIDGE & ENG,,54.5144180157158,-1.50822459221473
DLTNCGK,CAZ,CATTERICK GARRISON KEMMEL,,54.3583198,-1.7119697
DLTNCGP,XGO,CATTERICK GARRISON,,54.374087,-1.7210994
DLTNCGT,,CATTERICK GARRISON BUS,,54.3745013232185,-1.7244256093992
DLTNDBP,,DARLINGTON DOWN BYPASS,,54.5197340352845,-1.54731337650597
DLTNDPL,,DTON SOUTH DOWN PASSR LOOP,,54.5126284414036,-1.54794402431569
DLTNDS,,DARLINGTON DOWN SIDINGS,,54.520514287361,-1.54589975746885
DLTNECX,,TEES-TYNE CROSSINGS,,54.4302607636896,-1.51224284226403
DLTNN,,DARLINGTON NORTH,,54.5251292019295,-1.5451887350752
DLTNPKL,,DARLINGTON PROG & NEW WORKS,,54.5195291520511,-1.54754158799811
DLTNRIM,,RICHMOND YKS BUS,,54.4023915578351,-1.73810246780808
DLTNS,,DARLINGTON SOUTH,,54.5154696886008,-1.54720519478074
DLTNTVA,TVA,TEES VALLEY AIRPORT,,54.5119454,-1.4349389
DLTNUGL,,DARLINGTON UP GOODS LOOP,,54.5205240661352,-1.54591091620741
DLTNUPL,,DARLINGTON UP LOOP,,54.5204311737955,-1.54638785939344
DLTNUS,,UP SIDINGS,,54.5278211295343,-1.54406845011069
DLTNUSF,,DARLINGTON UP SDGS (FLHH),,54.526073480658,-1.54470601122988
DLTNUSG,,DARLINGTON UP S.S. (GBRF),,54.526073480658,-1.54470601122988
DLWYDLN,DWD,Dolwyddelan Rail Station,,53.05201237014,-3.88513216611
DMARBSC,,SHOTTON WORKS(BRITISH STEEL),,53.2214188206488,-3.02902352071269
DMARSGB,,DEE MARSH RECP GBRF,,53.2291565,-3.0285094
DMARSHJ,,DEE MARSH JUNCTION,,53.2194156340568,-3.03068459851619
DMARSRS,,DEE MARSH RECP,,53.2299512751595,-3.02897236426025
DMBR617,,DUMBARTON SIG YD617,,,
DMBR627,,DUMBARTON SIG YD627,,,
DMBR629,,DUMBARTON SIG YD629,,,
DMBR933,,SIG YD933,,55.9463981223269,-4.567838422513
DMBR938,,DUMBARTON,,55.946545733664,-4.57064204311867
DMBRCCE,,DUMBARTON CENTRAL C.E.,,55.9461813934304,-4.56120235740607
DMBRTNC,DBC,Dumbarton Central Rail Station,,55.94665487587,-4.56692057241
DMBRTNE,DBE,Dumbarton East Rail Station,,55.94224688652,-4.55413669944
DMBRTNL,,DUMBARTON CENTRAL GOODS LOOP,,55.9463981223269,-4.567838422513
DMCKSCT,,DIMMOCKS COTE AHB,,52.3342538713254,0.239043013184034
DMTHKWR,,KINGSWEAR (FOR DARTMOUTH),,50.3482537605522,-3.57273063971062
DNBGHNJ,,DENBIGH HALL NORTH JN,,52.0203259002851,-0.756713044799726
DNBGHSJ,,DENBIGH HALL SOUTH JN,,52.0091308567707,-0.743245944174136
DNDL,DBD,Denby Dale Rail Station,,53.57263103204,-1.66321034051
DNFRMLE,DFE,Dunfermline Town Rail Station,,56.06819000037,-3.45252866573
DNFRMQM,DFL,Dunfermline Queen Margaret Rail Station,,56.08057444146,-3.42146776882
DNHAAG,DHS,DEN HAAG HS,,,
DNKIRK,,DUNKIRQUE VIA DOVER,,,
DNLP,DNL,Dunlop Rail Station,,55.71187989072,-4.53238880056
DNNG605,,DINNINGTON SIG WP605,,53.3533992519091,-1.22733423703332
DNNG606,,DINNINGTON SIG WP606,,53.3534265060244,-1.22737881620971
DNNGCLJ,,DINNINGTON COLLIERY JN,,53.363125841649,-1.23258454860841
DNRAGIT,,DUNRAGIT,,54.877498491441,-4.88814388955934
DNRD,,DANE ROAD-MTLK,,53.4297967340817,-2.31150273487753
DNROBIN,DNO,Dunrobin Castle Rail Station,,57.98553352175,-3.94892085881
DNSDCPA,,DEANSIDE TRANSIT LTD,,55.8669909088086,-4.36863863387529
DNSDCPG,,DEANSIDE C.P.A GBRF,,55.8667355331637,-4.36395664048064
DNSDFLT,,DEANSIDE CPA. FLT,,55.867394249287,-4.36449138198989
DNSDLP,,DEANSIDE LOOP - RAILTRACK,,55.8583322242508,-4.35149156350306
DNSN,DOT,Dunston Rail Station,,54.95005526229,-1.64204440719
DNSR,,DUNSTER (WEST SOMERSET RLY),,,
DNSRSTP,,DUNSTER BUS,,51.1826756842039,-3.44643696482593
DNTG,DTG,Dinting Rail Station,,53.4493306124,-1.97029854812
DNTON,DTN,Denton Rail Station,,53.45686566377,-2.13165951944
DNTONJN,,DENTON JUNCTION,,53.4659178960814,-2.1237606485901
DNTOSTJ,,DENTON STATION JN,,53.4530624538897,-2.13520391931865
DOBSBRW,DBB,DOBBS BROW,,53.5413109,-2.513292
DOCKYDP,DOC,Dockyard (Plymouth) Rail Station,,50.38216907554,-4.17589770876
DODWRTH,DOD,Dodworth Rail Station,,53.54432472608,-1.53169071566
DOEHAYF,,Doe Hill Appleyard Fuels,,53.1192127245525,-1.36858304033765
DOEHDP,,DOE HILL HOUSE DISPOSAL POINT,,,
DOKJNSP,,DOCK JUNCTION NORTH,,51.5428821773447,-0.131307702656516
DOKJSSP,,DOCK JUNCTION SOUTH,,51.5401893752253,-0.130134333349383
DOLAU,DOL,Dolau Rail Station,,52.29535036944,-3.26362033113
DOLEHAM,DLH,Doleham Rail Station,,50.91858821911,0.6099748606
DOLGARG,DLG,Dolgarrog Rail Station,,53.18634799381,-3.82263612317
DOLM151,,DOLLANDS MOOR SIGNAL 2151,,,
DOLM153,,DOLLANDS MOOR SIGNAL 2153,,,
DOLM160,,DOLLANDS MOOR SIGNAL 2160,,,
DOLM162,,DOLLANDS MOOR SIGNAL 2162,,,
DOLM171,,DOLLANDS MOOR SIGNAL 2171,,,
DOLM825,,DOLLANDS MOOR SIGNALS 825-831,,51.0911943,1.0888195
DOLM836,,DOLLANDS MOOR SIGNALS 836-840,,51.0911977,1.0888191
DOLMCR,,DOLLANDS MOOR COLAS RAIL,,51.0916348601458,1.0984278853417
DOLMCTL,,DOLLANDS MOOR CTRL,,51.0912023,1.0888161
DOLMDGL,,DOLLANDS MOOR DN GDS LINE,,51.0911901,1.0888225
DOLMEB,,DOLLANDS MOOR EAST BOUNDARY,,51.0912217,1.0888077
DOLMEST,XTP,DOLLANDS MOOR EAST,,51.092339,1.1035102
DOLMGBF,,DOLLANDS MOOR (GBRF),,51.0916403917811,1.09842408899254
